id,current,real_power_from,reactive_power_from,real_power_to,reactive_power_to,resistance,reactance,susceptance,rateA,rateB,rateC,ratio,angle,angmin,angmax
1,0.0,-12.352812505782634,-13.041199670594075,12.450419669718856,11.00636460854042,0.0303,0.0999,0.0254,0.0,0.0,18.5292187586727,0.0,0.0,-360.0,360.0
2,0.0,-38.647187494217974,-17.062897413900448,38.89728125040265,16.884898089771394,0.0129,0.0424,0.01082,0.0,0.0,57.97078124132745,0.0,0.0,-360.0,360.0
3,0.0,-103.22974508566863,-26.79194741040236,103.43063512884214,27.492803521559832,0.00176,0.00798,0.0021,0.0,0.0,154.8446176284975,0.0,0.0,-360.0,360.0
4,0.0,-68.11050783845509,-14.488879163329232,69.34898177353449,17.28351754424802,0.0241,0.108,0.0284,0.0,0.0,102.1657617576813,0.0,0.0,-360.0,360.0
5,0.0,88.47041647462778,4.106445221495974,-87.53993148336974,-1.2987205541798053,0.0119,0.054,0.01426,0.0,0.0,132.7056247119381,0.0,0.0,-360.0,360.0
6,0.0,35.53993148336395,-4.771513286686662,-35.47982947702849,4.505181803354047,0.00459,0.0208,0.0055,0.0,0.0,53.3098972250508,0.0,0.0,-360.0,360.0
7,0.0,-440.6350124601619,-89.73362536481353,445.2546498499078,24.428906210120328,0.00244,0.0305,1.162,0.0,0.0,660.9525186902445,0.0,0.0,-360.0,360.0
8,0.0,338.4746980716467,124.72682875755787,-338.4746980716466,-92.0076763943682,0.0,0.0267,0.0,0.0,0.0,507.71204710747054,0.985,0.0,-360.0,360.0
9,0.0,-445.2546498499095,-24.428906210146927,450.0000000000008,-51.042151591122156,0.00258,0.0322,1.23,0.0,0.0,667.881974774865,0.0,0.0,-360.0,360.0
10,0.0,64.22974508566351,-0.21769917170134379,-63.36397523001249,1.3490609354481264,0.0209,0.0688,0.01748,0.0,0.0,96.34461762849617,0.0,0.0,-360.0,360.0
11,0.0,77.22466469465144,2.9659816035369184,-76.01585591859966,-0.6205903351012065,0.0203,0.0682,0.01738,0.0,0.0,115.83699704197635,0.0,0.0,-360.0,360.0
12,0.0,34.294648321261654,-35.136743198986494,-34.147881381640744,35.130635403578225,0.00595,0.0196,0.00502,0.0,0.0,51.441972481886246,0.0,0.0,-360.0,360.0
13,0.0,-32.45041966971688,-20.0063646085394,32.732654138702216,19.42404683989797,0.0187,0.0616,0.01572,0.0,0.0,48.6756295045773,0.0,0.0,-360.0,360.0
14,0.0,-9.786773411948715,-12.396018926447121,9.89320862564297,8.857319642862318,0.0484,0.16,0.0406,0.0,0.0,14.680160117923094,0.0,0.0,-360.0,360.0
15,0.0,16.479829477032983,-6.505181803352471,-16.45265817198436,5.756327958688285,0.00862,0.034,0.00874,0.0,0.0,24.719744215547998,0.0,0.0,-360.0,360.0
16,0.0,35.08518282735543,11.408272598636692,-34.768144066921266,-12.156387357866851,0.02225,0.0731,0.01876,0.0,0.0,52.6277742410319,0.0,0.0,-360.0,360.0
17,0.0,18.314355097411806,2.622998261981295,-18.23806941355899,-4.140519130342306,0.0215,0.0707,0.01816,0.0,0.0,27.471532646118,0.0,0.0,-360.0,360.0
18,0.0,0.7681440669207441,-3.8436126421338987,-0.7670257480033187,-2.0399604186347764,0.0744,0.2444,0.06268,0.0,0.0,1.1522161003809435,0.0,0.0,-360.0,360.0
19,0.0,4.238069413559238,3.1405191303421183,-4.207950129307022,-7.831770639114059,0.0595,0.195,0.0502,0.0,0.0,6.357104120338816,0.0,0.0,-360.0,360.0
