id,from_node_id,to_node_id,status
1,1,2,1
2,1,3,1
3,4,5,1
4,3,5,1
5,5,6,1
6,6,7,1
7,8,9,1
8,8,5,1
9,9,10,1
10,4,11,1
11,5,11,1
12,11,12,1
13,2,12,1
14,3,12,1
15,7,12,1
16,11,13,1
17,12,14,1
18,13,15,1
19,14,15,1
20,12,16,1
21,15,17,1
22,16,17,1
23,17,18,1
24,18,19,1
25,19,20,1
26,15,19,1
27,20,21,1
28,21,22,1
29,22,23,1
30,23,24,1
31,23,25,1
32,26,25,1
33,25,27,1
34,27,28,1
35,28,29,1
36,30,17,1
37,8,30,1
38,26,30,1
39,17,31,1
40,29,31,1
41,23,32,1
42,31,32,1
43,27,32,1
44,15,33,1
45,19,34,1
46,35,36,1
47,35,37,1
48,33,37,1
49,34,36,1
50,34,37,1
51,38,37,1
52,37,39,1
53,37,40,1
54,30,38,1
55,39,40,1
56,40,41,1
57,40,42,1
58,41,42,1
59,43,44,1
60,34,43,1
61,44,45,1
62,45,46,1
63,46,47,1
64,46,48,1
65,47,49,1
66,42,49,1
67,42,49,1
68,45,49,1
69,48,49,1
70,49,50,1
71,49,51,1
72,51,52,1
73,52,53,1
74,53,54,1
75,49,54,1
76,49,54,1
77,54,55,1
78,54,56,1
79,55,56,1
80,56,57,1
81,50,57,1
82,56,58,1
83,51,58,1
84,54,59,1
85,56,59,1
86,56,59,1
87,55,59,1
88,59,60,1
89,59,61,1
90,60,61,1
91,60,62,1
92,61,62,1
93,63,59,1
94,63,64,1
95,64,61,1
96,38,65,1
97,64,65,1
98,49,66,1
99,49,66,1
100,62,66,1
101,62,67,1
102,65,66,1
103,66,67,1
104,65,68,1
105,47,69,1
106,49,69,1
107,68,69,1
108,69,70,1
109,24,70,1
110,70,71,1
111,24,72,1
112,71,72,1
113,71,73,1
114,70,74,1
115,70,75,1
116,69,75,1
117,74,75,1
118,76,77,1
119,69,77,1
120,75,77,1
121,77,78,1
122,78,79,1
123,77,80,1
124,77,80,1
125,79,80,1
126,68,81,1
127,81,80,1
128,77,82,1
129,82,83,1
130,83,84,1
131,83,85,1
132,84,85,1
133,85,86,1
134,86,87,1
135,85,88,1
136,85,89,1
137,88,89,1
138,89,90,1
139,89,90,1
140,90,91,1
141,89,92,1
142,89,92,1
143,91,92,1
144,92,93,1
145,92,94,1
146,93,94,1
147,94,95,1
148,80,96,1
149,82,96,1
150,94,96,1
151,80,97,1
152,80,98,1
153,80,99,1
154,92,100,1
155,94,100,1
156,95,96,1
157,96,97,1
158,98,100,1
159,99,100,1
160,100,101,1
161,92,102,1
162,101,102,1
163,100,103,1
164,100,104,1
165,103,104,1
166,103,105,1
167,100,106,1
168,104,105,1
169,105,106,1
170,105,107,1
171,105,108,1
172,106,107,1
173,108,109,1
174,103,110,1
175,109,110,1
176,110,111,1
177,110,112,1
178,17,113,1
179,32,113,1
180,32,114,1
181,27,115,1
182,114,115,1
183,68,116,1
184,12,117,1
185,75,118,1
186,76,118,1
