id,current,real_power_from,reactive_power_from,real_power_to,reactive_power_to,resistance,reactance,susceptance,rateA,rateB,rateC,ratio,angle,angmin,angmax
1,0.0,-2.6306172388393905,-0.6205630682620797,2.632155950114231,-2.374820797913506,0.02,0.06,0.03,130.0,130.0,93.2070911210288,0.0,0.0,-360.0,360.0
2,0.0,2.630617234403498,1.2747129940554105,-2.624570001283866,-3.2405056662285756,0.05,0.19,0.02,130.0,130.0,93.2070911210288,0.0,0.0,-360.0,360.0
3,0.0,4.149117820941483,1.4134064558452024,-4.135293995293585,-3.3611293055634213,0.06,0.17,0.02,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
4,0.0,0.5668699884864553,2.2116556774373795,-0.5663427929766441,-2.2095468953981348,0.01,0.04,0.0,130.0,130.0,93.2070911210288,0.0,0.0,-360.0,360.0
5,0.0,6.673458567738353,1.3546525542704668,-6.648418848785016,-3.238614447283354,0.05,0.2,0.02,130.0,130.0,93.2070911210288,0.0,0.0,-360.0,360.0
6,0.0,5.977035595134562,1.6830111254373221,-5.951281493211737,-3.5890720615144476,0.06,0.18,0.02,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
7,0.0,9.36032260673794,2.13866219686035,-9.35098119259197,-2.101296540276473,0.01,0.04,0.0,90.0,90.0,64.52798616071225,0.0,0.0,-360.0,360.0
8,0.0,6.648418833031705,3.425597410499385,-6.61816364613606,-4.329131463271523,0.05,0.12,0.01,70.0,70.0,50.18843368055397,0.0,0.0,-360.0,360.0
9,0.0,12.988155241534077,4.19562541375481,-12.929986321627625,-5.0162560318359,0.03,0.08,0.01,130.0,130.0,93.2070911210288,0.0,0.0,-360.0,360.0
10,0.0,24.822309914696046,24.428096383289432,-24.694245778648185,-23.915839839098002,0.01,0.04,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
11,0.0,1.472613814323124,0.9512002440335399,-1.472613814323124,-0.9446367013843363,0.0,0.21,0.0,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
12,0.0,0.8414936121127607,0.5435430023675167,-0.841493612112761,-0.5378278086947965,0.0,0.56,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
14,0.0,1.4726138343726858,0.9446367306714412,-1.472613834372686,-0.9411986843933842,0.0,0.11,0.0,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
15,0.0,-11.17473582844769,2.060214061785025,11.174735828447686,-1.7200446342741058,0.0,0.26,0.0,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
16,0.0,-36.999999998902375,-7.174580038363489,36.99999999890238,9.209932025325335,0.0,0.14,0.0,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
17,0.0,3.4279776965706747,1.6284512730693317,-3.4102884740138055,-1.5901246241961158,0.12,0.26,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
18,0.0,3.039225889372214,1.8473258846360874,-3.03016335524102,-1.830495464106727,0.07,0.13,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
19,0.0,9.75546060197,-1.0114649419227473,-9.66685527940617,1.2083656587312601,0.09,0.2,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
20,0.0,-1.9054365216827467,0.21832462537869857,1.9138618047184708,-0.21066527716440384,0.22,0.2,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
21,0.0,6.666042781427231,-2.7516406587278555,-6.622883855510961,2.8541431077789987,0.08,0.19,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
22,0.0,10.271402994434075,-0.5415801643840294,-10.151185338127817,0.7820154769965426,0.11,0.22,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
23,0.0,7.407585340638905,-1.5536529772066539,-7.371346589259842,1.6321702718612905,0.06,0.13,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
24,0.0,-0.7737158992315727,-4.547245273011921,0.7804791320803581,4.563026149659087,0.03,0.07,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
25,0.0,2.6986765219046167,5.2377908834456814,-2.6667041342115776,-5.163188645495256,0.09,0.21,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
26,0.0,1.1129269412672733,7.8787469096464156,-1.0934911404209076,-7.826918107389441,0.03,0.08,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
27,0.0,-2.764705158796331,-7.548361512949716,2.7845425170919054,7.594648682306057,0.03,0.07,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
28,0.0,-3.705565833503815,-5.803899758699828,3.7395294383211994,5.876678911879937,0.07,0.15,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
29,0.0,-17.7886050060239,-17.19724868359153,17.850470570145664,17.320979811835052,0.01,0.02,0.0,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
30,0.0,-16.185576430383346,0.43930340599208084,16.45640000577553,0.1023437447922923,0.1,0.2,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
31,0.0,16.91958045268978,-2.2656307818862236,-16.56989411004793,2.7901602958489935,0.12,0.18,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
32,0.0,16.840060582993136,-1.8739003107323176,-16.466831697335664,2.6490679963286095,0.13,0.27,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
33,0.0,24.33672580738351,-12.100471769998803,-22.888169087371015,14.616386073178386,0.19,0.33,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
34,0.0,3.547050265068033,2.3715164029034015,-3.499999999999997,-2.2999999999999865,0.25,0.38,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
35,0.0,19.34111882230289,-16.987902476081718,-18.587582423961607,18.426471963824163,0.11,0.21,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
36,0.0,-32.20130547017722,-36.202047810597136,32.201305470177225,50.58518982509563,0.0,0.4,0.0,65.0,65.0,46.6035455605144,0.0,0.0,-360.0,360.0
37,0.0,6.17388200329725,1.6840278133304025,-6.083785912230494,-1.5120261849302281,0.22,0.42,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
38,0.0,7.122394950487281,1.6745629326654485,-6.951090403779492,-1.353366907588346,0.32,0.6,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
39,0.0,3.6837859122304106,0.6120261849302464,-3.6489095962205167,-0.5466330924116959,0.24,0.45,0.0,16.0,16.0,11.47164198412662,0.0,0.0,-360.0,360.0
40,0.0,-29.999999999999783,-29.999999999999932,32.20130547017692,36.20204781059713,0.06,0.2,0.02,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
41,0.0,24.798739553852506,21.951452414676442,-24.562524709033962,-22.171093295026488,0.02,0.06,0.01,32.0,32.0,22.94328396825324,0.0,0.0,-360.0,360.0
