id,current,real_power_from,reactive_power_from,real_power_to,reactive_power_to,resistance,reactance,susceptance,rateA,rateB,rateC,ratio,angle,angmin,angmax
1,0.0,18.988869807803546,-7.696631463245396,-18.909074724189743,4.936016714086668,0.02,0.06,0.03,130.0,130.0,130.0,0.0,0.0,-360.0,360.0
2,0.0,19.79631119274712,4.117551171650291,-19.587269559329844,-5.285563760429644,0.05,0.19,0.02,130.0,130.0,130.0,0.0,0.0,-360.0,360.0
3,0.0,19.47612233716251,5.553232495262277,-19.222763818705076,-6.791103380986035,0.06,0.17,0.02,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
4,0.0,17.187269559329206,4.0855637604307065,-17.154839848502675,-3.955844917124572,0.01,0.04,0.0,130.0,130.0,130.0,0.0,0.0,-360.0,360.0
5,0.0,15.231678708957686,4.659397328413562,-15.099662301750799,-6.09458457102461,0.05,0.2,0.02,130.0,130.0,130.0,0.0,0.0,-360.0,360.0
6,0.0,23.471273678068766,7.676425288242557,-23.095565051756832,-8.492153001613225,0.06,0.18,0.02,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
7,0.0,22.37165903753607,10.626511333289027,-22.307475609596594,-10.369777621531147,0.01,0.04,0.0,90.0,90.0,90.0,0.0,0.0,-360.0,360.0
8,0.0,15.099662301750644,6.277602616598192,-14.957598370708396,-6.88448123556533,0.05,0.12,0.01,70.0,70.0,70.0,0.0,0.0,-360.0,360.0
9,0.0,7.866243326272776,3.141464209148709,-7.842401629291701,-4.015518764434808,0.03,0.08,0.01,130.0,130.0,130.0,0.0,0.0,-360.0,360.0
10,0.0,23.320314327482688,24.39229545978755,-23.199529812535435,-23.909157399998538,0.01,0.04,0.0,32.0,32.0,32.0,0.0,0.0,-360.0,360.0
11,0.0,13.345482842588593,-3.8932064337366485,-13.345482842588593,4.3236484848147585,0.0,0.21,0.0,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
12,0.0,7.62599019576504,-2.2246893907065455,-7.62599019576504,2.5994960746385143,0.0,0.56,0.0,32.0,32.0,32.0,0.0,0.0,-360.0,360.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
14,0.0,13.345482842589254,-4.323648484814288,-13.345482842589254,4.549118130617123,0.0,0.11,0.0,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
15,0.0,6.4059446296711275,-1.4795630351788915,-6.4059446296711275,1.5971556399795392,0.0,0.26,0.0,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
16,0.0,-36.999999999999986,-11.860766890040587,36.999999999999986,14.053883175266233,0.0,0.14,0.0,65.0,65.0,65.0,0.0,0.0,-360.0,360.0
17,0.0,7.078105703039106,1.5332984825170575,-7.012795514592224,-1.3917930742154825,0.12,0.26,0.0,32.0,32.0,32.0,0.0,0.0,-360.0,360.0
18,0.0,15.586469365623875,2.304486362698855,-15.406153328543976,-1.96961372240761,0.07,0.13,0.0,32.0,32.0,32.0,0.0,0.0,-360.0,360.0
19,0.0,9.541369561008512,-1.0741735951543867,-9.45527352924837,1.2654981101769338,0.09,0.2,0.0,32.0,32.0,32.0,0.0,0.0,-360.0,360.0
20,0.0,0.8127955145922636,-0.20820692578444594,-0.8111464918565717,0.20970603736234794,0.22,0.2,0.0,16.0,16.0,16.0,0.0,0.0,-360.0,360.0
