id,current,real_power_from,reactive_power_from,real_power_to,reactive_power_to,resistance,reactance,susceptance,rateA,rateB,rateC,ratio,angle,angmin,angmax
1,171.558731391991,-173.69996835262,-40.3073334184744,174.677679493725,-24.3579056134152,0.0035,0.0411,0.6987,600,600,600,0,0,-360,360
2,73.3121622367941,76.0999683526216,-3.89266658151507,-76.0339491443721,-74.7525415243297,0.001,0.025,0.75,1000,1000,1000,0,0,-360,360
3,316.599958934271,319.914587165565,88.58656372369,-318.579541911038,-100.87893950733,0.0013,0.0151,0.2572,500,500,500,0,0,-360,360
4,246.336885200549,-244.592266659296,82.973576320142,248.928896792662,-93.8373551499271,0.007,0.0086,0.146,500,500,500,0,0,-360,360
5,276.699766023094,-250,-147.20223443042,250,161.761648229005,0,0.0181,0,900,900,2500,1.025,0,-360,360
6,115.523247918151,37.3396176438002,113.064517040249,-37.1318899181678,-132.590249252175,0.0013,0.0213,0.2214,500,500,500,0,0,-360,360
7,42.0013746056183,-40.7600757327628,-14.5855775329149,40.777386190688,-7.93741264868232,0.0011,0.0133,0.2138,500,500,500,0,0,-360,360
8,196.614949817068,-197.449492823665,-4.08987032080198,197.758676655981,-4.52402063127842,0.0008,0.0128,0.1342,600,600,600,0,0,-360,360
9,268.406723151939,-265.418617258153,-47.3198804270195,265.990108324115,42.4821029822294,0.0008,0.0129,0.1382,500,500,500,0,0,-360,360
10,535.448547243103,-536.936553010281,-43.1123825279929,537.509598619563,46.1599841778591,0.0002,0.0026,0.0434,1200,1200,1200,0,0,-360,360
11,340.4618266196,339.177876354286,47.6364031593252,-338.244496439766,-49.3866317399069,0.0008,0.0112,0.1476,900,900,900,0,0,-360,360
12,457.322614925758,453.815603371117,81.5486546714248,-452.555015828664,-73.5948808138272,0.0006,0.0092,0.113,900,900,900,0,0,-360,360
13,322.333761526361,-322.654076229851,-38.854732803834,323.377934969361,33.1423248314798,0.0007,0.0082,0.1389,480,480,480,0,0,-360,360
14,669.045519481777,-668.67112576081,-88.8539060454415,668.67112576081,216.974486416199,0,0.025,0,1800,1800,1800,1.07,0,-360,360
15,219.353898761348,218.755015828662,-10.4051191861678,-218.562815291636,4.84449481447768,0.0004,0.0046,0.078,900,900,900,0,0,-360,360
16,136.859228097616,34.8073117314007,-132.057863074573,-34.4837663655862,97.7190091922177,0.0023,0.0363,0.3804,900,900,900,0,0,-360,360
17,40.3057356697817,27.9837663655855,-31.11900919221,-27.9660508556271,-96.7800992426757,0.001,0.025,1.2,900,900,900,0,0,-360,360
18,330.120168278071,327.901325251873,73.3744342071449,-327.463213293822,-76.1842030105926,0.0004,0.0043,0.0729,600,600,600,0,0,-360,360
19,318.588718705247,322.098674748135,37.4918920664802,-321.691531340284,-40.6459374598769,0.0004,0.0043,0.0729,600,600,600,0,0,-360,360
20,647.827819632578,-650,-110.866326273547,650,206.964855066657,0,0.02,0,900,900,2500,1.07,0,-360,360
21,42.4097660866174,-4.05615454737654,-42.2500754896317,4.08527832446154,43.0418781791306,0.0016,0.0435,0,500,500,500,1.006,0,-360,360
22,45.930715769362,-4.47384545262307,-45.7499245103599,4.5080058072727,46.6786591523973,0.0016,0.0435,0,500,500,500,1.006,0,-360,360
23,312.576325617732,317.183525533019,-6.0327216924508,-316.30443734436,-1.80455955774692,0.0009,0.0101,0.1723,600,600,600,0,0,-360,360
24,63.9134581581041,50.3143290202326,-40.6775434244794,-50.2614211907479,3.66454723604695,0.0018,0.0217,0.366,600,600,600,0,0,-360,360
25,306.965429618932,-269.738578809246,-156.664547236053,270.563197502541,147.333083195769,0.0009,0.0094,0.171,600,600,600,0,0,-360,360
26,220.838640462159,224.017064266174,-42.5399123382356,-223.679336528944,32.5030421698293,0.0007,0.0089,0.1342,600,600,600,0,0,-360,360
27,440.225667492643,-451.298540688914,-54.2031762366506,454.376895457926,58.7545262018627,0.0016,0.0195,0.304,600,600,2500,0,0,-360,360
28,319.526734248922,-329.601665473637,14.4400224048268,330.422771885574,-27.742741360937,0.0008,0.0135,0.2548,600,600,600,0,0,-360,360
29,102.929328780569,-42.6800556061538,-97.3300170256386,42.7098903862575,90.6287174852338,0.0003,0.0059,0.068,600,600,600,0,0,-360,360
30,192.746454496941,199.038790693616,11.0524279213812,-198.777386190687,-22.0625873513156,0.0007,0.0082,0.1319,600,600,600,0,0,-360,360
31,48.3857768559653,24.6405458353238,-43.5554700912142,-24.624724656186,9.22930413583345,0.0013,0.0173,0.3216,600,600,600,0,0,-360,360
32,166.620685439912,174.728860171129,-9.17355402653242,-174.510502927237,13.4783111204033,0.0007,0.0138,0,900,900,2500,1.06,0,-360,360
33,600.945103586141,-629.105755629056,-49.5809721753121,632,108.292786557316,0.0007,0.0142,0,900,900,2500,1.07,0,-360,360
34,523.441250827218,-505.489497072763,-116.478311120402,508,166.688369665136,0.0009,0.018,0,900,900,2500,1.009,0,-360,360
35,591.569675103174,-604.422771885576,-87.2572586390606,607.205906413623,108.151322761509,0.0008,0.014,0.2565,900,900,900,0,0,-360,360
36,57.0209059924547,42.794093586379,41.8842543678716,-42.7693824797822,-61.7499080598784,0.0006,0.0096,0.1846,600,600,600,0,0,-360,360
37,635.238602060781,-650,-150.03557712933,650,210.661383896068,0,0.0143,0,900,900,2500,1.025,0,-360,360
38,338.555207883007,353.83895407092,-0.500604998116069,-351.30989038626,1.5712825147726,0.0022,0.035,0.361,600,600,600,0,0,-360,360
39,534.869780201259,-558.569571591137,-22.349486941987,560,100.164792384119,0.0005,0.0272,0,900,900,2500,1,0,-360,360
40,64.3528353110373,65.413891845998,-18.8109315471956,-65.2880999645381,-39.0350044080325,0.0032,0.0323,0.531,600,600,600,0,0,-360,360
41,512.730863655212,-538.342788638649,65.4482866971544,540,-1.36944739159612,0.0006,0.0232,0,900,900,2500,1.025,0,-360,360
42,252.890121865678,257.295727957192,68.2052323177467,-256.375275343814,-84.729304135834,0.0014,0.0147,0.2396,600,600,600,0,0,-360,360
43,135.29619734461,-140.819246223791,-21.209607335666,141.60770476806,-56.3567577589935,0.0043,0.0474,0.7802,600,600,600,0,0,-360,360
44,182.240526572455,-190.188381768864,-24.9606205740483,192.102205079127,-67.7912123579002,0.0057,0.0625,1.029,600,600,600,0,0,-360,360
45,332.067701246512,-347.607704768058,28.7567577590123,349.16388895544,-39.4372250049894,0.0014,0.0151,0.249,600,600,600,0,0,-360,360
46,789.121904890054,-824.766094034567,80.3284373628865,830,21.7327289630624,0.0008,0.0156,0,1200,1200,2500,1.025,0,-360,360
