id,type,real_power,reactive_power,Gs,Bs,area,volt_mag,volt_ang,baseKV,zone,volt_max,volt_min,real_gen,reactive_gen,Qmax,Qmin,Vg,mBase,power_max,power_min,Pc1,Pc2,Qc1min,Qc1max,Qc2min,Qc2max,ramp_agc,ramp_10,ramp_30,ramp_q,apf,model,startup,shutdown,n_cost,cost_coeff_1,cost_coeff_2,cost_coeff_3
1,GEN,51,27,0,0,1,0.955,10.9727399814385,138,1,1.06,0.94,0,0,15,-5,0.955,100,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.01,40,0
2,BUS,20,9,0,0,1,0.971392794516989,11.5125474490395,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,BUS,39,10,0,0,1,0.967691944448439,11.856190021012,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,GEN,39,12,0,0,1,0.998,15.5740897626967,138,1,1.06,0.94,0,0,300,-300,0.998,100,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.01,40,0
5,BUS,0,0,0,-40,1,1.00198463690327,16.0191785216039,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,GEN,52,22,0,0,1,0.99,13.2918717561987,138,1,1.06,0.94,0,0,50,-13,0.99,100,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.01,40,0
7,BUS,19,2,0,0,1,0.989327887737801,12.8473377872602,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,GEN,28,0,0,0,1,1.015,21.0405843776146,345,1,1.06,0.94,0,0,300,-300,1.015,100,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.01,40,0
9,BUS,0,0,0,0,1,1.04291820511309,28.2946894492201,345,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,GEN,0,0,0,0,1,1.05,35.875598597121,345,1,1.06,0.94,450,0,200,-147,1.05,100,550,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.0222222222,20,0
11,BUS,70,23,0,0,1,0.985088547838629,13.0058004477678,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,GEN,47,10,0,0,1,0.99,12.4889119997915,138,1,1.06,0.94,85,0,120,-35,0.99,100,185,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0.117647059,20,0
13,BUS,34,16,0,0,1,0.968302035326275,11.6297475683614,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,BUS,14,1,0,0,1,0.983591023762525,11.7714585781849,138,1,1.06,0.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
